listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
20851164,2025-08-01,15,16,0.516,3525.0,216.5,220.3,34,3,2,220.0,217.0,3525.0
20851164,2025-09-01,20,10,0.333,1904.0,204.7,190.4,24,2,2,190.0,205.0,1904.0
20851164,2025-10-01,16,15,0.484,3153.0,202.4,210.2,70,3,2,210.0,202.0,3153.0
20851164,2025-11-01,3,27,0.9,5420.0,201.6,200.7,105,10,2,201.0,202.0,5420.0
20851164,2025-12-01,18,13,0.419,2804.0,219.5,215.7,44,2,2,216.0,220.0,2804.0
20851164,2026-01-01,21,10,0.323,2000.0,205.1,200.0,3,2,2,200.0,205.0,2000.0
5978176,2025-02-01,16,12,0.429,619.0,52.9,51.6,1,5,1,52.0,53.0,619.0
5978176,2025-03-01,7,24,0.774,1501.0,62.2,62.5,15,11,1,63.0,62.0,1501.0
5978176,2025-04-01,4,26,0.867,1153.0,44.2,44.3,45,8,1,44.0,44.0,1153.0
5978176,2025-05-01,12,19,0.613,1051.0,55.0,55.3,8,4,1,55.0,55.0,1051.0
5978176,2025-06-01,14,16,0.533,865.0,65.2,54.1,11,16,1,54.0,65.0,865.0
5978176,2025-07-01,31,0,0.0,0.0,78.0,,,,1,,78.0,0.0
5978176,2025-08-01,31,0,0.0,0.0,73.2,,,,1,,73.0,0.0
5978176,2025-09-01,30,0,0.0,0.0,51.5,,,,1,,52.0,0.0
5978176,2025-10-01,31,0,0.0,0.0,53.4,,,,1,,53.0,0.0
5978176,2025-11-01,30,0,0.0,0.0,62.2,,,,1,,62.0,0.0
5978176,2025-12-01,31,0,0.0,0.0,64.0,,,,1,,64.0,0.0
5978176,2026-01-01,31,0,0.0,0.0,56.4,,,,1,,56.0,0.0
14809517,2025-02-01,9,19,0.679,3593.0,186.5,189.1,26,1,1,189.0,187.0,3593.0
14809517,2025-03-01,5,26,0.839,4506.0,170.5,173.3,46,2,2,173.0,171.0,4506.0
14809517,2025-04-01,18,12,0.4,2217.0,182.1,184.8,113,2,6,185.0,182.0,2217.0
14809517,2025-05-01,10,21,0.677,4340.0,213.1,206.7,159,3,6,207.0,213.0,4340.0
14809517,2025-06-01,30,0,0.0,0.0,331.3,,,,6,,331.0,0.0
14809517,2025-07-01,25,6,0.194,2507.0,404.7,417.8,1,3,6,418.0,405.0,2507.0
14809517,2025-08-01,21,10,0.323,3093.0,330.5,309.3,1,6,6,309.0,331.0,3093.0
14809517,2025-09-01,22,8,0.267,1902.0,226.1,237.8,1,5,6,238.0,226.0,1902.0
14809517,2025-10-01,29,2,0.065,352.0,203.6,176.0,1,2,6,176.0,204.0,352.0
14809517,2025-11-01,30,0,0.0,0.0,189.5,,,,6,,190.0,0.0
14809517,2025-12-01,31,0,0.0,0.0,217.6,,,,6,,218.0,0.0
14809517,2026-01-01,31,0,0.0,0.0,182.8,,,,6,,183.0,0.0
23198966,2025-02-01,0,28,1.0,5310.0,189.6,189.6,,,1,190.0,190.0,5310.0
23198966,2025-03-01,20,11,0.355,2089.0,189.8,189.9,4,10,1,190.0,190.0,2089.0
23198966,2025-04-01,10,20,0.667,3836.0,194.3,191.8,,,1,192.0,194.0,3836.0
23198966,2025-05-01,5,26,0.839,7700.0,297.5,296.2,12,3,1,296.0,298.0,7700.0
23198966,2025-06-01,3,27,0.9,6770.0,261.0,250.7,27,2,1,251.0,261.0,6770.0
23198966,2025-07-01,19,12,0.387,2894.0,261.4,241.2,3,6,1,241.0,261.0,2894.0
23198966,2025-08-01,8,23,0.742,5732.0,247.2,249.2,7,3,1,249.0,247.0,5732.0
23198966,2025-09-01,16,14,0.467,2871.0,205.7,205.1,7,3,1,205.0,206.0,2871.0
23198966,2025-10-01,9,22,0.71,4678.0,215.3,212.6,5,5,1,213.0,215.0,4678.0
23198966,2025-11-01,15,15,0.5,3283.0,218.5,218.9,121,5,1,219.0,219.0,3283.0
23198966,2025-12-01,31,0,0.0,0.0,229.0,,,,1,,229.0,0.0
23198966,2026-01-01,31,0,0.0,0.0,222.4,,,,1,,222.0,0.0
5446886,2025-02-01,10,18,0.643,1329.0,73.3,73.8,51,4,1,74.0,73.0,1329.0
5446886,2025-03-01,9,22,0.71,1661.0,73.5,75.5,50,2,1,76.0,74.0,1661.0
5446886,2025-04-01,17,13,0.433,1009.0,74.4,77.6,33,2,1,78.0,74.0,1009.0
5446886,2025-05-01,14,17,0.548,1463.0,86.9,86.1,114,2,1,86.0,87.0,1463.0
5446886,2025-06-01,5,25,0.833,2342.0,96.2,93.7,44,2,1,94.0,96.0,2342.0
5446886,2025-07-01,11,20,0.645,2064.0,102.4,103.2,44,3,1,103.0,102.0,2064.0
5446886,2025-08-01,3,28,0.903,2735.0,95.3,97.7,24,4,1,98.0,95.0,2735.0
5446886,2025-09-01,10,20,0.667,1729.0,86.2,86.5,35,1,1,87.0,86.0,1729.0
5446886,2025-10-01,12,19,0.613,1711.0,85.2,90.1,51,2,1,90.0,85.0,1711.0
5446886,2025-11-01,10,20,0.667,1534.0,76.8,76.7,23,2,1,77.0,77.0,1534.0
5446886,2025-12-01,21,10,0.323,806.0,78.1,80.6,26,1,1,81.0,78.0,806.0
5446886,2026-01-01,15,16,0.516,1282.0,82.5,80.1,38,2,1,80.0,83.0,1282.0
20848299,2025-02-01,15,13,0.464,1248.0,93.9,96.0,53,1,1,96.0,94.0,1248.0
20848299,2025-03-01,6,25,0.806,2607.0,104.0,104.3,56,2,1,104.0,104.0,2607.0
20848299,2025-04-01,13,17,0.567,1706.0,99.2,100.4,66,1,1,100.0,99.0,1706.0
20848299,2025-05-01,9,22,0.71,2423.0,111.2,110.1,166,1,1,110.0,111.0,2423.0
20848299,2025-06-01,17,13,0.433,1579.0,146.0,121.5,90,1,1,122.0,146.0,1579.0
20848299,2025-07-01,12,19,0.613,2487.0,130.1,130.9,64,1,1,131.0,130.0,2487.0
20848299,2025-08-01,12,19,0.613,2174.0,114.6,114.4,40,1,1,114.0,115.0,2174.0
20848299,2025-09-01,15,15,0.5,1552.0,102.5,103.5,74,1,1,104.0,103.0,1552.0
20848299,2025-10-01,11,20,0.645,1989.0,97.5,99.5,89,1,1,100.0,98.0,1989.0
20848299,2025-11-01,12,18,0.6,1860.0,102.4,103.3,45,1,1,103.0,102.0,1860.0
20848299,2025-12-01,11,20,0.645,1906.0,93.5,95.3,80,2,1,95.0,94.0,1906.0
20848299,2026-01-01,12,19,0.613,2451.0,126.1,129.0,31,1,1,129.0,126.0,2451.0
32268080,2025-02-01,19,9,0.321,1131.0,120.2,125.7,25,2,1,126.0,120.0,1131.0
32268080,2025-03-01,10,21,0.677,2588.0,123.3,123.2,27,1,1,123.0,123.0,2588.0
32268080,2025-04-01,14,16,0.533,1810.0,112.4,113.1,65,2,1,113.0,112.0,1810.0
32268080,2025-05-01,16,15,0.484,1870.0,124.6,124.7,129,1,1,125.0,125.0,1870.0
32268080,2025-06-01,9,21,0.7,2613.0,123.5,124.4,58,1,1,124.0,124.0,2613.0
32268080,2025-07-01,14,17,0.548,2206.0,124.5,129.8,13,2,1,130.0,125.0,2206.0
32268080,2025-08-01,16,15,0.484,1738.0,112.1,115.9,46,1,1,116.0,112.0,1738.0
32268080,2025-09-01,22,8,0.267,985.0,118.1,123.1,109,2,1,123.0,118.0,985.0
32268080,2025-10-01,14,17,0.548,1831.0,112.6,107.7,51,1,1,108.0,113.0,1831.0
32268080,2025-11-01,14,16,0.533,1901.0,113.5,118.8,42,1,1,119.0,114.0,1901.0
32268080,2025-12-01,22,9,0.29,1065.0,113.2,118.3,46,1,1,118.0,113.0,1065.0
32268080,2026-01-01,27,4,0.129,418.0,109.8,104.5,7,2,1,105.0,110.0,418.0
21420273,2025-02-01,13,15,0.536,2770.0,174.0,184.7,38,3,2,185.0,174.0,2770.0
21420273,2025-03-01,12,19,0.613,3349.0,171.5,176.3,70,3,2,176.0,172.0,3349.0
21420273,2025-04-01,13,17,0.567,2865.0,163.7,168.5,73,3,2,169.0,164.0,2865.0
21420273,2025-05-01,13,18,0.581,2990.0,164.8,166.1,112,4,2,166.0,165.0,2990.0
21420273,2025-06-01,8,22,0.733,3878.0,178.6,176.3,63,3,2,176.0,179.0,3878.0
21420273,2025-07-01,12,19,0.613,4398.0,213.3,231.5,75,4,2,232.0,213.0,4398.0
21420273,2025-08-01,15,16,0.516,3400.0,199.5,212.5,32,2,2,213.0,200.0,3400.0
21420273,2025-09-01,23,7,0.233,1460.0,211.0,208.6,63,3,2,209.0,211.0,1460.0
21420273,2025-10-01,12,19,0.613,3328.0,179.4,175.2,77,2,2,175.0,179.0,3328.0
21420273,2025-11-01,18,12,0.4,2221.0,194.3,185.1,92,2,2,185.0,194.0,2221.0
21420273,2025-12-01,15,16,0.516,3203.0,202.5,200.2,33,2,2,200.0,203.0,3203.0
21420273,2026-01-01,25,6,0.194,1191.0,198.0,198.5,37,1,2,199.0,198.0,1191.0
17685125,2025-02-01,0,28,1.0,3783.0,135.1,135.1,104,9,1,135.0,135.0,3783.0
17685125,2025-03-01,13,18,0.581,1997.0,112.8,110.9,25,1,1,111.0,113.0,1997.0
17685125,2025-04-01,6,24,0.8,2545.0,105.2,106.0,36,2,1,106.0,105.0,2545.0
17685125,2025-05-01,8,23,0.742,2640.0,114.8,114.8,46,2,1,115.0,115.0,2640.0
17685125,2025-06-01,6,24,0.8,2881.0,118.5,120.0,35,5,1,120.0,119.0,2881.0
17685125,2025-07-01,4,27,0.871,3008.0,110.1,111.4,1,1,1,111.0,110.0,3008.0
17685125,2025-08-01,2,29,0.935,3284.0,112.7,113.2,67,29,1,113.0,113.0,3284.0
17685125,2025-09-01,14,16,0.533,1888.0,115.1,118.0,20,2,1,118.0,115.0,1888.0
17685125,2025-10-01,7,24,0.774,2942.0,121.4,122.6,32,2,1,123.0,121.0,2942.0
17685125,2025-11-01,22,8,0.267,950.0,119.9,118.8,21,1,1,119.0,120.0,950.0
17685125,2025-12-01,15,16,0.516,1929.0,120.1,120.6,19,2,1,121.0,120.0,1929.0
17685125,2026-01-01,24,7,0.226,831.0,120.2,118.7,8,1,1,119.0,120.0,831.0
3493118,2025-02-01,0,28,1.0,5504.0,196.6,196.6,9,4,3,197.0,197.0,5504.0
3493118,2025-03-01,21,10,0.323,1970.0,198.4,197.0,1,3,3,197.0,198.0,1970.0
3493118,2025-04-01,23,7,0.233,1351.0,191.7,193.0,14,7,3,193.0,192.0,1351.0
3493118,2025-05-01,4,27,0.871,5308.0,198.8,196.6,55,11,3,197.0,199.0,5308.0
3493118,2025-06-01,0,30,1.0,5698.0,189.9,189.9,,,3,190.0,190.0,5698.0
3493118,2025-07-01,0,31,1.0,5853.0,188.8,188.8,,,3,189.0,189.0,5853.0
3493118,2025-08-01,0,31,1.0,5755.0,185.6,185.6,4,38,3,186.0,186.0,5755.0
3493118,2025-09-01,0,30,1.0,5857.0,195.2,195.2,24,38,3,195.0,195.0,5857.0
3493118,2025-10-01,0,31,1.0,6611.0,213.3,213.3,41,10,3,213.0,213.0,6611.0
3493118,2025-11-01,0,30,1.0,6626.0,220.9,220.9,71,39,3,221.0,221.0,6626.0
3493118,2025-12-01,0,31,1.0,6325.0,204.0,204.0,,,3,204.0,204.0,6325.0
3493118,2026-01-01,0,31,1.0,6298.0,203.2,203.2,,,3,203.0,203.0,6298.0
21827500,2025-02-01,17,11,0.393,1886.0,176.8,171.5,48,5,2,172.0,177.0,1886.0
21827500,2025-03-01,31,0,0.0,0.0,174.7,,,,2,,175.0,0.0
21827500,2025-04-01,30,0,0.0,0.0,190.6,,,,2,,191.0,0.0
21827500,2025-05-01,31,0,0.0,0.0,199.6,,,,2,,200.0,0.0
21827500,2025-06-01,30,0,0.0,0.0,198.4,,,,2,,198.0,0.0
21827500,2025-07-01,31,0,0.0,0.0,184.6,,,,2,,185.0,0.0
21827500,2025-08-01,31,0,0.0,0.0,184.9,,,,2,,185.0,0.0
21827500,2025-09-01,30,0,0.0,0.0,190.8,,,,2,,191.0,0.0
21827500,2025-10-01,29,2,0.065,428.0,192.9,214.0,102,11,2,214.0,193.0,428.0
21827500,2025-11-01,21,9,0.3,1727.0,220.7,191.9,,,2,192.0,221.0,1727.0
21827500,2025-12-01,31,0,0.0,0.0,224.8,,,,2,,225.0,0.0
21827500,2026-01-01,25,6,0.194,1244.0,193.5,207.3,25,6,2,207.0,194.0,1244.0
31963531,2025-02-01,17,11,0.393,577.0,52.3,52.5,3,5,1,53.0,52.0,577.0
31963531,2025-03-01,20,11,0.355,581.0,52.9,52.8,4,1,1,53.0,53.0,581.0
31963531,2025-04-01,24,6,0.2,322.0,53.8,53.7,1,6,1,54.0,54.0,322.0
31963531,2025-05-01,14,17,0.548,1024.0,60.5,60.2,21,1,1,60.0,61.0,1024.0
31963531,2025-06-01,14,16,0.533,1024.0,61.9,64.0,11,2,1,64.0,62.0,1024.0
31963531,2025-07-01,19,12,0.387,706.0,59.9,58.8,14,2,1,59.0,60.0,706.0
31963531,2025-08-01,14,17,0.548,980.0,57.8,57.6,1,5,1,58.0,58.0,980.0
31963531,2025-09-01,13,17,0.567,1061.0,62.3,62.4,2,2,1,62.0,62.0,1061.0
31963531,2025-10-01,26,5,0.161,364.0,65.2,72.8,13,1,1,73.0,65.0,364.0
31963531,2025-11-01,29,1,0.033,54.0,67.0,54.0,1,4,1,54.0,67.0,54.0
31963531,2025-12-01,28,3,0.097,152.0,54.4,50.7,,,1,51.0,54.0,152.0
31963531,2026-01-01,29,2,0.065,102.0,52.8,51.0,1,1,1,51.0,53.0,102.0
31990562,2025-02-01,3,25,0.893,2189.0,85.5,87.6,1,36,1,88.0,86.0,2189.0
31990562,2025-03-01,2,29,0.935,2582.0,87.4,89.0,9,4,1,89.0,87.0,2582.0
31990562,2025-04-01,20,10,0.333,938.0,92.5,93.8,6,3,1,94.0,93.0,938.0
31990562,2025-05-01,20,11,0.355,1164.0,129.3,105.8,11,2,1,106.0,129.0,1164.0
31990562,2025-06-01,15,15,0.5,2200.0,139.3,146.7,2,4,1,147.0,139.0,2200.0
31990562,2025-07-01,15,16,0.516,1821.0,118.6,113.8,2,3,1,114.0,119.0,1821.0
31990562,2025-08-01,10,21,0.677,2509.0,125.2,119.5,5,3,1,120.0,125.0,2509.0
31990562,2025-09-01,8,22,0.733,3451.0,155.1,156.9,1,3,1,157.0,155.0,3451.0
31990562,2025-10-01,11,20,0.645,3189.0,169.1,159.4,3,2,1,159.0,169.0,3189.0
31990562,2025-11-01,10,20,0.667,2495.0,122.9,124.8,1,6,1,125.0,123.0,2495.0
31990562,2025-12-01,7,24,0.774,3129.0,134.8,130.4,6,7,1,130.0,135.0,3129.0
31990562,2026-01-01,6,25,0.806,2747.0,111.1,109.9,3,7,1,110.0,111.0,2747.0
31961752,2025-02-01,13,15,0.536,4345.0,282.1,289.7,1,3,2,290.0,282.0,4345.0
31961752,2025-03-01,25,6,0.194,1897.0,313.4,316.2,35,3,2,316.0,313.0,1897.0
31961752,2025-04-01,21,9,0.3,2805.0,302.0,311.7,21,2,2,312.0,302.0,2805.0
31961752,2025-05-01,23,8,0.258,3238.0,383.8,404.8,18,2,2,405.0,384.0,3238.0
31961752,2025-06-01,20,10,0.333,3312.0,381.2,331.2,54,10,2,331.0,381.0,3312.0
31961752,2025-07-01,31,0,0.0,0.0,312.8,,,,2,,313.0,0.0
31961752,2025-08-01,31,0,0.0,0.0,317.3,,,,2,,317.0,0.0
31961752,2025-09-01,30,0,0.0,0.0,320.2,,,,3,,320.0,0.0
31961752,2025-10-01,31,0,0.0,0.0,331.3,,,,3,,331.0,0.0
31961752,2025-11-01,30,0,0.0,0.0,320.8,,,,3,,321.0,0.0
31961752,2025-12-01,31,0,0.0,0.0,320.3,,,,3,,320.0,0.0
31961752,2026-01-01,31,0,0.0,0.0,310.6,,,,3,,311.0,0.0
30148592,2025-02-01,0,28,1.0,3390.0,121.1,121.1,,,4,121.0,121.0,3390.0
30148592,2025-03-01,12,19,0.613,2743.0,142.5,144.4,25,3,3,144.0,143.0,2743.0
30148592,2025-04-01,7,23,0.767,3922.0,166.7,170.5,18,4,3,171.0,167.0,3922.0
30148592,2025-05-01,2,29,0.935,5732.0,196.1,197.7,22,15,3,198.0,196.0,5732.0
30148592,2025-06-01,3,27,0.9,5207.0,192.7,192.9,15,21,30,193.0,193.0,5207.0
30148592,2025-07-01,0,31,1.0,5981.0,192.9,192.9,,,30,193.0,193.0,5981.0
30148592,2025-08-01,12,19,0.613,3107.0,155.4,163.5,33,2,9,164.0,155.0,3107.0
30148592,2025-09-01,15,15,0.5,2671.0,166.3,178.1,27,2,2,178.0,166.0,2671.0
30148592,2025-10-01,11,20,0.645,3817.0,186.2,190.8,29,3,2,191.0,186.0,3817.0
30148592,2025-11-01,8,22,0.733,3414.0,153.8,155.2,25,5,3,155.0,154.0,3414.0
30148592,2025-12-01,8,23,0.742,3490.0,147.2,151.7,13,4,4,152.0,147.0,3490.0
30148592,2026-01-01,30,1,0.032,136.0,137.1,136.0,14,1,4,136.0,137.0,136.0
28540567,2025-02-01,6,22,0.786,2119.0,95.9,96.3,1,4,2,96.0,96.0,2119.0
28540567,2025-03-01,5,26,0.839,2728.0,103.2,104.9,18,8,2,105.0,103.0,2728.0
28540567,2025-04-01,2,28,0.933,2786.0,100.3,99.5,1,14,2,100.0,100.0,2786.0
28540567,2025-05-01,5,26,0.839,2896.0,108.9,111.4,108,6,2,111.0,109.0,2896.0
28540567,2025-06-01,1,29,0.967,3809.0,130.9,131.3,17,13,2,131.0,131.0,3809.0
28540567,2025-07-01,5,26,0.839,3231.0,124.7,124.3,4,4,2,124.0,125.0,3231.0
28540567,2025-08-01,2,29,0.935,3425.0,117.4,118.1,15,9,2,118.0,117.0,3425.0
28540567,2025-09-01,9,21,0.7,2769.0,132.3,131.9,2,6,2,132.0,132.0,2769.0
28540567,2025-10-01,0,31,1.0,4433.0,143.0,143.0,27,5,2,143.0,143.0,4433.0
28540567,2025-11-01,19,11,0.367,1332.0,132.7,121.1,29,11,2,121.0,133.0,1332.0
28540567,2025-12-01,31,0,0.0,0.0,149.8,,,,2,,150.0,0.0
28540567,2026-01-01,31,0,0.0,0.0,142.1,,,,2,,142.0,0.0
1369509,2025-02-01,7,21,0.75,2107.0,99.7,100.3,24,4,2,100.0,100.0,2107.0
1369509,2025-03-01,5,26,0.839,2584.0,99.2,99.4,25,4,4,99.0,99.0,2584.0
1369509,2025-04-01,8,22,0.733,2192.0,99.9,99.6,95,5,7,100.0,100.0,2192.0
1369509,2025-05-01,7,24,0.774,2408.0,100.2,100.3,41,3,7,100.0,100.0,2408.0
1369509,2025-06-01,4,26,0.867,2594.0,99.9,99.8,64,8,7,100.0,100.0,2594.0
1369509,2025-07-01,2,29,0.935,2915.0,100.6,100.5,64,33,7,101.0,101.0,2915.0
1369509,2025-08-01,0,31,1.0,2625.0,84.7,84.7,4,30,6,85.0,85.0,2625.0
1369509,2025-09-01,4,26,0.867,2343.0,88.9,90.1,12,26,3,90.0,89.0,2343.0
1369509,2025-10-01,0,31,1.0,2345.0,75.6,75.6,,,3,76.0,76.0,2345.0
1369509,2025-11-01,6,24,0.8,1857.0,79.3,77.4,,,3,77.0,79.0,1857.0
1369509,2025-12-01,31,0,0.0,0.0,95.9,,,,3,,96.0,0.0
1369509,2026-01-01,31,0,0.0,0.0,92.7,,,,3,,93.0,0.0
6767281,2025-10-01,14,17,0.548,1289.0,75.8,75.8,,,120,76.0,76.0,1289.0
6767281,2025-11-01,30,0,0.0,0.0,75.3,,,,120,,75.0,0.0
6767281,2025-12-01,31,0,0.0,0.0,77.1,,,,120,,77.0,0.0
6767281,2026-01-01,31,0,0.0,0.0,75.0,,,,120,,75.0,0.0
4106050,2025-02-01,18,10,0.357,1931.0,194.1,193.1,23,10,2,193.0,194.0,1931.0
4106050,2025-03-01,27,4,0.129,782.0,195.1,195.5,22,4,2,196.0,195.0,782.0
4106050,2025-04-01,22,8,0.267,1584.0,196.9,198.0,12,5,2,198.0,197.0,1584.0
4106050,2025-05-01,19,12,0.387,2496.0,268.6,208.0,48,43,2,208.0,269.0,2496.0
4106050,2025-06-01,0,30,1.0,6030.0,201.0,201.0,,,2,201.0,201.0,6030.0
4106050,2025-07-01,0,31,1.0,6456.0,208.3,208.3,,,2,208.0,208.0,6456.0
4106050,2025-08-01,13,18,0.581,3649.0,205.3,202.7,9,3,2,203.0,205.0,3649.0
4106050,2025-09-01,28,2,0.067,403.0,201.9,201.5,73,2,2,202.0,202.0,403.0
4106050,2025-10-01,28,3,0.097,588.0,199.3,196.0,12,3,2,196.0,199.0,588.0
4106050,2025-11-01,27,3,0.1,651.0,218.0,217.0,13,3,2,217.0,218.0,651.0
4106050,2025-12-01,0,31,1.0,6521.0,210.4,210.4,57,17,2,210.0,210.0,6521.0
4106050,2026-01-01,24,7,0.226,1400.0,210.9,200.0,52,3,2,200.0,211.0,1400.0
23122751,2025-02-01,28,0,0.0,0.0,173.8,,,,150,,174.0,0.0
23122751,2025-03-01,31,0,0.0,0.0,209.7,,,,150,,210.0,0.0
23122751,2025-04-01,26,4,0.133,785.0,207.7,196.2,5,2,150,196.0,208.0,785.0
23122751,2025-05-01,24,7,0.226,1527.0,226.3,218.1,3,4,150,218.0,226.0,1527.0
23122751,2025-06-01,24,6,0.2,965.0,198.0,160.8,1,6,150,161.0,198.0,965.0
23122751,2025-07-01,24,7,0.226,1037.0,195.3,148.1,1,6,150,148.0,195.0,1037.0
23122751,2025-08-01,24,7,0.226,1379.0,172.6,197.0,1,6,150,197.0,173.0,1379.0
23122751,2025-09-01,24,6,0.2,1058.0,181.2,176.3,1,6,150,176.0,181.0,1058.0
23122751,2025-10-01,28,3,0.097,530.0,173.5,176.7,,,150,177.0,174.0,530.0
23122751,2025-11-01,30,0,0.0,0.0,170.3,,,,150,,170.0,0.0
23122751,2025-12-01,31,0,0.0,0.0,178.7,,,,150,,179.0,0.0
23122751,2026-01-01,31,0,0.0,0.0,178.8,,,,150,,179.0,0.0
26632642,2025-02-01,1,27,0.964,3363.0,124.6,124.6,1,27,5,125.0,125.0,3363.0
26632642,2025-03-01,31,0,0.0,0.0,123.7,,,,6,,124.0,0.0
26632642,2025-04-01,9,21,0.7,2601.0,124.1,123.9,1,21,7,124.0,124.0,2601.0
26632642,2025-05-01,17,14,0.452,1879.0,135.5,134.2,109,13,7,134.0,136.0,1879.0
26632642,2025-06-01,12,18,0.6,2377.0,133.4,132.1,23,5,7,132.0,133.0,2377.0
26632642,2025-07-01,31,0,0.0,0.0,138.3,,,,7,,138.0,0.0
26632642,2025-08-01,31,0,0.0,0.0,126.7,,,,7,,127.0,0.0
26632642,2025-09-01,30,0,0.0,0.0,121.8,,,,7,,122.0,0.0
26632642,2025-10-01,31,0,0.0,0.0,122.5,,,,7,,123.0,0.0
26632642,2025-11-01,30,0,0.0,0.0,121.0,,,,7,,121.0,0.0
26632642,2025-12-01,31,0,0.0,0.0,131.7,,,,7,,132.0,0.0
26632642,2026-01-01,31,0,0.0,0.0,121.6,,,,7,,122.0,0.0
32220513,2025-02-01,28,0,0.0,0.0,464.4,,,,3,,464.0,0.0
32220513,2025-03-01,31,0,0.0,0.0,458.8,,,,3,,459.0,0.0
32220513,2025-04-01,29,1,0.033,478.0,475.3,478.0,17,1,3,478.0,475.0,478.0
32220513,2025-05-01,19,12,0.387,5688.0,465.6,474.0,48,4,3,474.0,466.0,5688.0
32220513,2025-06-01,12,18,0.6,8589.0,475.6,477.2,23,6,3,477.0,476.0,8589.0
32220513,2025-07-01,10,21,0.677,9568.0,459.0,455.6,6,7,3,456.0,459.0,9568.0
32220513,2025-08-01,6,25,0.806,12663.0,505.7,506.5,25,4,3,507.0,506.0,12663.0
32220513,2025-09-01,26,4,0.133,1935.0,504.6,483.8,74,4,3,484.0,505.0,1935.0
32220513,2025-10-01,31,0,0.0,0.0,520.4,,,,3,,520.0,0.0
32220513,2025-11-01,26,4,0.133,2285.0,546.0,571.2,1,5,3,571.0,546.0,2285.0
32220513,2025-12-01,28,3,0.097,1561.0,561.0,520.3,1,2,3,520.0,561.0,1561.0
32220513,2026-01-01,31,0,0.0,0.0,539.6,,,,3,,540.0,0.0
14798691,2025-02-01,16,12,0.429,3157.0,265.6,263.1,36,4,2,263.0,266.0,3157.0
14798691,2025-03-01,13,18,0.581,3405.0,203.2,189.2,50,31,2,189.0,203.0,3405.0
14798691,2025-04-01,3,27,0.9,5196.0,192.4,192.4,65,3,2,192.0,192.0,5196.0
14798691,2025-05-01,8,23,0.742,4136.0,186.6,179.8,140,2,2,180.0,187.0,4136.0
14798691,2025-06-01,2,28,0.933,5306.0,189.0,189.5,114,3,2,190.0,189.0,5306.0
14798691,2025-07-01,5,26,0.839,5121.0,195.0,197.0,150,4,2,197.0,195.0,5121.0
14798691,2025-08-01,9,22,0.71,4719.0,212.0,214.5,85,3,2,215.0,212.0,4719.0
14798691,2025-09-01,10,20,0.667,4519.0,222.4,225.9,112,6,2,226.0,222.0,4519.0
14798691,2025-10-01,14,17,0.548,4133.0,239.8,243.1,98,3,2,243.0,240.0,4133.0
14798691,2025-11-01,16,14,0.467,3283.0,229.2,234.5,43,4,2,235.0,229.0,3283.0
14798691,2025-12-01,22,9,0.29,2029.0,223.4,225.4,97,3,2,225.0,223.0,2029.0
14798691,2026-01-01,26,5,0.161,1169.0,235.0,233.8,11,2,2,234.0,235.0,1169.0
25867598,2025-02-01,10,18,0.643,2139.0,116.3,118.8,9,2,1,119.0,116.0,2139.0
25867598,2025-03-01,11,20,0.645,2798.0,135.5,139.9,12,1,1,140.0,136.0,2798.0
25867598,2025-04-01,15,15,0.5,2147.0,142.5,143.1,5,2,1,143.0,143.0,2147.0
25867598,2025-05-01,6,25,0.806,4930.0,185.8,197.2,26,13,1,197.0,186.0,4930.0
25867598,2025-06-01,10,20,0.667,3555.0,185.8,177.8,9,1,1,178.0,186.0,3555.0
25867598,2025-07-01,31,0,0.0,0.0,151.4,,,,1,,151.0,0.0
25867598,2025-08-01,31,0,0.0,0.0,143.5,,,,1,,144.0,0.0
25867598,2025-09-01,30,0,0.0,0.0,144.7,,,,2,,145.0,0.0
25867598,2025-10-01,31,0,0.0,0.0,165.4,,,,2,,165.0,0.0
25867598,2025-11-01,30,0,0.0,0.0,171.8,,,,2,,172.0,0.0
25867598,2025-12-01,31,0,0.0,0.0,163.7,,,,2,,164.0,0.0
25867598,2026-01-01,31,0,0.0,0.0,150.0,,,,2,,150.0,0.0
19943518,2025-02-01,12,16,0.571,2800.0,169.5,175.0,,,2,175.0,170.0,2800.0
19943518,2025-03-01,21,10,0.323,1523.0,147.1,152.3,1,10,1,152.0,147.0,1523.0
19943518,2025-04-01,17,13,0.433,2063.0,158.8,158.7,22,6,2,159.0,159.0,2063.0
19943518,2025-05-01,12,19,0.613,2486.0,123.4,130.8,37,4,2,131.0,123.0,2486.0
19943518,2025-06-01,18,12,0.4,1928.0,159.0,160.7,72,2,2,161.0,159.0,1928.0
19943518,2025-07-01,13,18,0.581,3185.0,180.5,176.9,60,7,2,177.0,181.0,3185.0
19943518,2025-08-01,8,23,0.742,3749.0,160.4,163.0,41,3,2,163.0,160.0,3749.0
19943518,2025-09-01,10,20,0.667,4218.0,208.5,210.9,28,1,2,211.0,209.0,4218.0
19943518,2025-10-01,9,22,0.71,4624.0,204.8,210.2,15,3,2,210.0,205.0,4624.0
19943518,2025-11-01,8,22,0.733,4252.0,194.3,193.3,21,3,1,193.0,194.0,4252.0
19943518,2025-12-01,7,24,0.774,3939.0,162.4,164.1,33,6,2,164.0,162.0,3939.0
